26.5,60.4,500,1006.6
26.5,60.6,515,1006.6
26.5,60.3,472,1006.6
26.5,60.3,503,1006.6
26.5,60.3,470,1006.6
26.5,60.5,519,1006.6
26.5,60.4,498,1006.6
